enroll_id,enroll_date,course_category,course_name,learning_mode,customer_type,seats,price_per_seat,total_amount,lead_source,satisfaction,completed
ENR00861,2025-09-07,Python,Python Data Analysis,Onsite,บุคคลทั่วไป,3,6900,20700,LINE OA,4.2,สำเร็จ
ENR00800,2025-08-28,Python,Machine Learning,Online Live,บุคคลทั่วไป,1,8900,8900,Facebook,4.4,สำเร็จ
ENR00223,2025-02-21,Excel,Excel Dashboard,E-Learning,องค์กร,3,3920,11760,Google Search,4.6,สำเร็จ
ENR00980,2025-12-01,SQL,SQL Fundamentals,E-Learning,องค์กร,5,3920,17640,TikTok,4.1,สำเร็จ
ENR00173,2025-11-25,Excel,Excel Dashboard,Online Live,บุคคลทั่วไป,1,4900,4900,Google Search,5,สำเร็จ
ENR00842,2025-11-15,SQL,SQL Fundamentals,Onsite,บุคคลทั่วไป,2,4900,9800,TikTok,3.5,สำเร็จ
ENR00385,2025-12-19,AI Tools,ChatGPT for Work,Online Live,บุคคลทั่วไป,2,3900,7800,TikTok,3.7,สำเร็จ
ENR00429,2025-09-01,SQL,SQL for Data Analyst,Onsite,บุคคลทั่วไป,1,5500,5500,เพื่อนแนะนำ,4.1,สำเร็จ
ENR01312,2025-07-31,Excel,Excel Advanced,Online Live,องค์กร,5,4500,20250,เพื่อนแนะนำ,3.5,สำเร็จ
ENR00827,2025-12-05,SQL,SQL for Data Analyst,Online Live,บุคคลทั่วไป,1,5500,5500,Google Search,4.2,สำเร็จ
ENR00403,2024-08-29,Excel,Excel Basic,Onsite,องค์กร,2,3500,7000,Google Search,4.1,สำเร็จ
ENR01225,2024-06-04,Excel,Excel Basic,E-Learning,บุคคลทั่วไป,1,2800,2800,Google Search,4.6,สำเร็จ
ENR01449,2024-11-17,Excel,Excel Basic,Online Live,บุคคลทั่วไป,1,3500,3500,Facebook,4.0,สำเร็จ
ENR00534,2024-03-08,Excel,Excel Dashboard,Online Live,บุคคลทั่วไป,1,4900,4900,Google Search,4.1,สำเร็จ
ENR00768,2024-07-12,Excel,Excel Advanced,Onsite,บุคคลทั่วไป,1,4500,4500,Facebook,4.5,ไม่สำเร็จ
ENR00151,2025-07-04,Office,PowerPoint Design,Online Live,องค์กร,1,3200,3200,องค์กรส่งมา,4.7,สำเร็จ
ENR01429,2025-05-10,Excel,Excel Advanced,Onsite,บุคคลทั่วไป,1,4500,4500,เพื่อนแนะนำ,3.8,สำเร็จ
ENR00767,2024-01-26,Excel,Excel Dashboard,Online Live,บุคคลทั่วไป,3,4900,14700,Facebook,5,สำเร็จ
ENR00996,2025-08-30,Python,Python for Beginner,Onsite,องค์กร,10,5900,53100,LINE OA,4.5,สำเร็จ
ENR00540,2025-06-24,AI Tools,AI Automation,E-Learning,บุคคลทั่วไป,3,4720,14160,TikTok,4.9,สำเร็จ
ENR00892,2024-03-06,Office,PowerPoint Design,Online Live,องค์กร,5,3200,14400,องค์กรส่งมา,3.9,สำเร็จ
ENR00265,2025-01-18,Excel,Excel Basic,Online Live,องค์กร,1,3500,3500,องค์กรส่งมา,4.3,สำเร็จ
ENR00832,2025-08-24,AI Tools,ChatGPT for Work,Onsite,บุคคลทั่วไป,1,3900,3900,Google Search,4.4,สำเร็จ
ENR00702,2024-07-10,Excel,Excel Basic,E-Learning,องค์กร,2,2800,5600,TikTok,4.9,สำเร็จ
ENR00579,2024-11-02,Python,Python Data Analysis,Onsite,บุคคลทั่วไป,2,6900,13800,Facebook,4.7,สำเร็จ
ENR00971,2025-12-25,Python,Python Data Analysis,E-Learning,บุคคลทั่วไป,1,5520,5520,Google Search,3.5,สำเร็จ
ENR01405,2024-12-22,AI Tools,ChatGPT for Work,Onsite,บุคคลทั่วไป,1,3900,3900,LINE OA,5,สำเร็จ
ENR00985,2025-10-19,Excel,Excel Advanced,Online Live,องค์กร,5,4500,20250,LINE OA,3.9,สำเร็จ
ENR01262,2024-03-03,Python,Python for Beginner,Online Live,บุคคลทั่วไป,1,5900,5900,Google Search,5,ไม่สำเร็จ
ENR01396,2025-03-27,AI Tools,ChatGPT for Work,Onsite,องค์กร,1,3900,3900,เพื่อนแนะนำ,4.1,สำเร็จ
ENR00295,2024-04-24,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,1,5900,5900,TikTok,4.8,สำเร็จ
ENR01498,2024-11-07,Excel,Excel Dashboard,E-Learning,บุคคลทั่วไป,1,3920,3920,เพื่อนแนะนำ,4.2,สำเร็จ
ENR01012,2024-11-08,Python,Python Data Analysis,E-Learning,องค์กร,2,5520,11040,LINE OA,4.5,สำเร็จ
ENR00546,2025-05-24,SQL,SQL Fundamentals,Onsite,บุคคลทั่วไป,1,4900,4900,LINE OA,5,สำเร็จ
ENR01450,2024-09-13,Python,Machine Learning,Online Live,บุคคลทั่วไป,1,8900,8900,TikTok,3.5,สำเร็จ
ENR00717,2024-07-03,Excel,Excel Basic,Onsite,บุคคลทั่วไป,2,3500,7000,Google Search,4.1,สำเร็จ
ENR01103,2024-03-16,Excel,Excel Advanced,E-Learning,บุคคลทั่วไป,3,3600,10800,TikTok,4.3,สำเร็จ
ENR00217,2024-01-15,Excel,Excel Basic,Onsite,บุคคลทั่วไป,2,3500,7000,เพื่อนแนะนำ,4.6,สำเร็จ
ENR01104,2024-05-12,Excel,Excel Basic,Onsite,บุคคลทั่วไป,2,3500,7000,TikTok,4.7,สำเร็จ
ENR00615,2025-08-19,Excel,Excel Advanced,Onsite,องค์กร,10,4500,40500,เพื่อนแนะนำ,5,สำเร็จ
ENR00185,2024-03-26,Python,Python Data Analysis,Onsite,บุคคลทั่วไป,1,6900,6900,เพื่อนแนะนำ,4.3,สำเร็จ
ENR00851,2025-10-21,Excel,Excel Advanced,Online Live,บุคคลทั่วไป,1,4500,4500,Google Search,4.9,สำเร็จ
ENR00188,2025-05-10,Excel,Excel Basic,Onsite,บุคคลทั่วไป,2,3500,7000,LINE OA,4.7,สำเร็จ
ENR00961,2025-02-19,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,2,5900,11800,เพื่อนแนะนำ,5,สำเร็จ
ENR01325,2024-12-05,Python,Machine Learning,Onsite,บุคคลทั่วไป,2,8900,17800,Facebook,4.0,สำเร็จ
ENR01145,2025-10-15,SQL,SQL Fundamentals,Online Live,องค์กร,10,4900,44100,องค์กรส่งมา,5,ไม่สำเร็จ
ENR01226,2024-12-21,Excel,Excel Basic,Onsite,บุคคลทั่วไป,1,3500,3500,TikTok,5,สำเร็จ
ENR00637,2024-03-22,Office,Word Professional,Onsite,บุคคลทั่วไป,1,2900,2900,เพื่อนแนะนำ,4.5,สำเร็จ
ENR00116,2024-05-12,Excel,Excel Basic,Online Live,บุคคลทั่วไป,1,3500,3500,Facebook,4.8,สำเร็จ
ENR00801,2025-07-13,AI Tools,AI Automation,Onsite,องค์กร,5,5900,26550,TikTok,5,สำเร็จ
ENR00394,2025-03-08,SQL,SQL Fundamentals,E-Learning,บุคคลทั่วไป,3,3920,11760,LINE OA,4.6,ไม่สำเร็จ
ENR01050,2024-06-30,Python,Machine Learning,Online Live,บุคคลทั่วไป,1,8900,8900,LINE OA,3.5,สำเร็จ
ENR01280,2025-05-23,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,1,5900,5900,TikTok,4.6,สำเร็จ
ENR00008,2024-04-12,Excel,Excel Basic,Online Live,บุคคลทั่วไป,2,3500,7000,LINE OA,4.9,สำเร็จ
ENR00863,2025-12-16,AI Tools,AI Automation,Online Live,บุคคลทั่วไป,3,5900,17700,Facebook,4.4,สำเร็จ
ENR01026,2024-12-18,Power BI,Power BI Desktop,Onsite,บุคคลทั่วไป,1,5500,5500,เพื่อนแนะนำ,4.6,ไม่สำเร็จ
ENR00169,2025-06-25,Excel,Excel Basic,Onsite,บุคคลทั่วไป,1,3500,3500,Facebook,4.6,สำเร็จ
ENR01292,2024-11-05,SQL,SQL for Data Analyst,E-Learning,องค์กร,10,4400,39600,องค์กรส่งมา,5,สำเร็จ
ENR00854,2024-11-14,Excel,Excel Dashboard,Online Live,บุคคลทั่วไป,1,4900,4900,Facebook,4.5,สำเร็จ
ENR01301,2025-11-22,AI Tools,ChatGPT for Work,Online Live,บุคคลทั่วไป,1,3900,3900,,4.1,สำเร็จ
ENR00502,2024-11-29,AI Tools,ChatGPT for Work,Online Live,บุคคลทั่วไป,1,3900,3900,Google Search,4.8,สำเร็จ
ENR00820,2024-07-09,Python,Python for Beginner,Onsite,บุคคลทั่วไป,1,5900,5900,TikTok,4.3,สำเร็จ
ENR00530,2024-08-12,SQL,SQL Fundamentals,Onsite,บุคคลทั่วไป,3,4900,14700,Google Search,4.9,สำเร็จ
ENR00501,2025-06-05,Excel,Excel Advanced,Online Live,องค์กร,3,4500,13500,TikTok,4.2,สำเร็จ
ENR00514,2024-03-11,Python,Python Data Analysis,Onsite,องค์กร,5,6900,31050,องค์กรส่งมา,4.0,สำเร็จ
ENR01161,2025-06-15,AI Tools,AI Automation,Onsite,บุคคลทั่วไป,1,5900,5900,LINE OA,4.4,ไม่สำเร็จ
ENR01244,2025-12-01,Office,PowerPoint Design,Onsite,บุคคลทั่วไป,1,3200,3200,Google Search,4.7,สำเร็จ
ENR01468,2025-12-03,Excel,Excel Dashboard,Online Live,บุคคลทั่วไป,3,4900,14700,TikTok,5,สำเร็จ
ENR00101,2024-01-21,AI Tools,AI Automation,Online Live,บุคคลทั่วไป,2,5900,11800,TikTok,5,สำเร็จ
ENR00724,2024-06-26,Office,PowerPoint Design,Onsite,บุคคลทั่วไป,3,3200,9600,TikTok,3.5,สำเร็จ
ENR00856,2024-10-04,Office,Word Professional,Onsite,องค์กร,5,2900,13050,องค์กรส่งมา,4.1,สำเร็จ
ENR01100,2025-09-14,Excel,Excel Advanced,Onsite,บุคคลทั่วไป,3,4500,13500,Facebook,4.0,สำเร็จ
ENR00282,2024-10-21,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,1,5900,5900,เพื่อนแนะนำ,4.2,สำเร็จ
ENR01360,2025-03-15,Python,Python Data Analysis,E-Learning,องค์กร,1,5520,5520,องค์กรส่งมา,4.4,สำเร็จ
ENR00978,2025-12-09,Excel,Excel Dashboard,Onsite,องค์กร,1,4900,4900,LINE OA,4.1,สำเร็จ
ENR00960,2024-05-07,SQL,SQL Fundamentals,E-Learning,องค์กร,1,3920,3920,LINE OA,4.3,สำเร็จ
ENR01218,2025-10-15,AI Tools,AI Automation,Onsite,บุคคลทั่วไป,1,5900,5900,TikTok,4.6,สำเร็จ
ENR01389,2025-01-17,Python,Machine Learning,Onsite,บุคคลทั่วไป,1,8900,8900,TikTok,5,สำเร็จ
ENR00393,2025-06-11,SQL,SQL Fundamentals,Onsite,บุคคลทั่วไป,1,4900,4900,Facebook,4.4,สำเร็จ
ENR01237,2025-06-07,Python,Python Data Analysis,Online Live,บุคคลทั่วไป,2,6900,13800,,3.8,สำเร็จ
ENR01212,2024-01-29,Power BI,DAX Formula,E-Learning,บุคคลทั่วไป,1,4720,4720,Google Search,4.5,สำเร็จ
ENR01125,2025-02-11,SQL,SQL for Data Analyst,Onsite,บุคคลทั่วไป,1,5500,5500,LINE OA,3.5,สำเร็จ
ENR00655,2024-03-21,Power BI,Power BI Desktop,Online Live,บุคคลทั่วไป,1,5500,5500,เพื่อนแนะนำ,3.8,สำเร็จ
ENR00798,2024-03-26,Excel,Excel Basic,Online Live,บุคคลทั่วไป,1,3500,3500,Google Search,4.8,สำเร็จ
ENR00756,2025-11-16,Python,Python Data Analysis,Online Live,บุคคลทั่วไป,1,6900,6900,เพื่อนแนะนำ,4.2,สำเร็จ
ENR00558,2024-03-27,Power BI,Power BI Desktop,Onsite,บุคคลทั่วไป,3,5500,16500,LINE OA,4.3,สำเร็จ
ENR01410,2024-12-10,SQL,SQL Fundamentals,Online Live,องค์กร,1,4900,4900,องค์กรส่งมา,4.3,สำเร็จ
ENR01013,2025-06-29,Python,Python for Beginner,E-Learning,บุคคลทั่วไป,1,4720,4720,TikTok,5,สำเร็จ
ENR00668,2024-10-20,SQL,SQL for Data Analyst,Onsite,บุคคลทั่วไป,1,5500,5500,เพื่อนแนะนำ,4.8,สำเร็จ
ENR00451,2025-07-10,Excel,Excel Dashboard,Onsite,บุคคลทั่วไป,1,4900,4900,Google Search,4.0,สำเร็จ
ENR00760,2024-01-01,Power BI,DAX Formula,Online Live,บุคคลทั่วไป,1,5900,5900,LINE OA,4.5,สำเร็จ
ENR00318,2024-07-12,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,1,5900,5900,Facebook,4.2,สำเร็จ
ENR00201,2025-08-05,Power BI,Power BI Desktop,Onsite,องค์กร,5,5500,24750,องค์กรส่งมา,4.8,สำเร็จ
ENR00364,2024-06-26,Power BI,Power BI Desktop,Onsite,องค์กร,5,5500,24750,องค์กรส่งมา,5.0,ไม่สำเร็จ
ENR00736,2024-06-13,Power BI,DAX Formula,Online Live,บุคคลทั่วไป,1,5900,5900,LINE OA,5,ไม่สำเร็จ
ENR01409,2024-02-13,Power BI,Power BI Desktop,E-Learning,บุคคลทั่วไป,1,4400,4400,เพื่อนแนะนำ,4.3,สำเร็จ
ENR00729,2025-10-02,Python,Python Data Analysis,Online Live,บุคคลทั่วไป,1,6900,6900,LINE OA,4.2,สำเร็จ
ENR01154,2024-07-25,Excel,Excel Advanced,Online Live,บุคคลทั่วไป,1,4500,4500,Facebook,4.3,สำเร็จ
ENR00682,2024-08-28,SQL,SQL Fundamentals,Onsite,บุคคลทั่วไป,1,4900,4900,เพื่อนแนะนำ,3.9,สำเร็จ
ENR00067,2025-05-15,Power BI,DAX Formula,Onsite,บุคคลทั่วไป,1,5900,5900,Google Search,3.9,สำเร็จ
ENR00271,2025-03-14,AI Tools,ChatGPT for Work,Online Live,บุคคลทั่วไป,1,3900,3900,เพื่อนแนะนำ,3.8,สำเร็จ
ENR00422,2025-12-17,Power BI,Power BI Desktop,E-Learning,บุคคลทั่วไป,1,4400,4400,LINE OA,4.9,สำเร็จ
ENR00590,2024-06-29,SQL,SQL Fundamentals,Onsite,บุคคลทั่วไป,2,4900,9800,TikTok,5,สำเร็จ
ENR00376,2025-10-10,Office,PowerPoint Design,Onsite,บุคคลทั่วไป,1,3200,3200,เพื่อนแนะนำ,4.8,สำเร็จ
ENR01110,2024-09-07,Excel,Excel Advanced,Onsite,องค์กร,10,4500,40500,TikTok,3.7,สำเร็จ
ENR01282,2025-09-14,SQL,SQL for Data Analyst,Online Live,บุคคลทั่วไป,3,5500,16500,เพื่อนแนะนำ,4.6,สำเร็จ
ENR00711,2024-06-23,AI Tools,AI Automation,Onsite,บุคคลทั่วไป,1,5900,5900,TikTok,4.3,สำเร็จ
ENR00695,2025-01-04,Excel,Excel Advanced,Onsite,บุคคลทั่วไป,3,4500,13500,เพื่อนแนะนำ,4.4,สำเร็จ
ENR01052,2024-12-08,Office,Word Professional,Online Live,บุคคลทั่วไป,1,2900,2900,Facebook,4.1,สำเร็จ
ENR00878,2025-12-28,Excel,Excel Basic,E-Learning,บุคคลทั่วไป,1,2800,2800,LINE OA,5.0,สำเร็จ
ENR00653,2025-10-24,Python,Python for Beginner,Online Live,องค์กร,1,5900,5900,องค์กรส่งมา,5,ไม่สำเร็จ
ENR01124,2024-12-23,Excel,Excel Dashboard,E-Learning,บุคคลทั่วไป,3,3920,11760,เพื่อนแนะนำ,4.9,สำเร็จ
ENR00089,2025-02-03,Python,Python Data Analysis,E-Learning,บุคคลทั่วไป,1,5520,5520,Facebook,4.6,สำเร็จ
ENR00011,2024-05-19,Power BI,Power BI Desktop,Online Live,บุคคลทั่วไป,1,5500,5500,Google Search,4.5,สำเร็จ
ENR00953,2025-03-29,SQL,SQL Fundamentals,Online Live,องค์กร,1,4900,4900,องค์กรส่งมา,5,สำเร็จ
ENR00329,2024-06-18,Excel,Excel Basic,E-Learning,องค์กร,5,2800,12600,TikTok,4.8,สำเร็จ
ENR01400,2025-09-15,Excel,Excel Dashboard,Onsite,บุคคลทั่วไป,1,4900,4900,Facebook,4.3,สำเร็จ
ENR01428,2025-11-07,SQL,SQL Fundamentals,E-Learning,องค์กร,1,3920,3920,องค์กรส่งมา,4.3,สำเร็จ
ENR00733,2025-12-11,Excel,Excel Basic,Online Live,องค์กร,5,3500,15750,องค์กรส่งมา,5,สำเร็จ
ENR00499,2024-05-18,Excel,Excel Basic,Onsite,บุคคลทั่วไป,1,3500,3500,Facebook,4.6,สำเร็จ
ENR00440,2025-06-26,Power BI,DAX Formula,E-Learning,องค์กร,5,4720,21240,TikTok,4.5,สำเร็จ
ENR00228,2025-10-22,Power BI,DAX Formula,Online Live,บุคคลทั่วไป,1,5900,5900,LINE OA,4.5,สำเร็จ
ENR00793,2024-05-21,Python,Machine Learning,Online Live,บุคคลทั่วไป,1,8900,8900,Google Search,5,ไม่สำเร็จ
ENR00407,2025-06-20,SQL,SQL for Data Analyst,Onsite,องค์กร,5,5500,24750,องค์กรส่งมา,4.7,สำเร็จ
ENR01263,2024-02-15,Excel,Excel Basic,Onsite,องค์กร,10,3500,31500,องค์กรส่งมา,4.7,สำเร็จ
ENR00957,2025-02-02,AI Tools,AI Automation,Online Live,บุคคลทั่วไป,1,5900,5900,เพื่อนแนะนำ,3.8,สำเร็จ
ENR01319,2025-10-18,AI Tools,AI Automation,Onsite,องค์กร,2,5900,11800,องค์กรส่งมา,4.1,สำเร็จ
ENR00256,2024-09-09,Office,Word Professional,Online Live,บุคคลทั่วไป,1,2900,2900,TikTok,4.9,สำเร็จ
